handle,condition,week,feed_average_toxic,feed_average_constructive,feed_average_severe_toxic,feed_average_identity_attack,feed_average_insult,feed_average_profanity,feed_average_threat,feed_average_affinity,feed_average_compassion,feed_average_curiosity,feed_average_nuance,feed_average_personal_story,feed_average_reasoning,feed_average_respect,feed_average_alienation,feed_average_fearmongering,feed_average_generalization,feed_average_moral_outrage,feed_average_scapegoating,feed_average_sexually_explicit,feed_average_flirtation,feed_average_spam,feed_average_intergroup,feed_average_moral,feed_average_emotion,feed_average_other,feed_average_valence_clf_score,feed_average_is_valence_positive,feed_average_is_valence_negative,feed_average_is_valence_neutral,feed_average_is_sociopolitical,feed_average_is_not_sociopolitical,feed_average_is_political_left,feed_average_is_political_right,feed_average_is_political_moderate,feed_average_is_political_unclear,feed_proportion_toxic,feed_proportion_constructive,feed_proportion_severe_toxic,feed_proportion_identity_attack,feed_proportion_insult,feed_proportion_profanity,feed_proportion_threat,feed_proportion_affinity,feed_proportion_compassion,feed_proportion_curiosity,feed_proportion_nuance,feed_proportion_personal_story,feed_proportion_reasoning,feed_proportion_respect,feed_proportion_alienation,feed_proportion_fearmongering,feed_proportion_generalization,feed_proportion_moral_outrage,feed_proportion_scapegoating,feed_proportion_sexually_explicit,feed_proportion_flirtation,feed_proportion_spam,feed_proportion_intergroup,feed_proportion_moral,feed_proportion_emotion,feed_proportion_other,feed_proportion_valence_clf_score,feed_proportion_is_valence_positive,feed_proportion_is_valence_negative,feed_proportion_is_valence_neutral,feed_proportion_is_sociopolitical,feed_proportion_is_not_sociopolitical,feed_proportion_is_political_left,feed_proportion_is_political_right,feed_proportion_is_political_moderate,feed_proportion_is_political_unclear
avariri.bsky.social,reverse_chronological,1.0,0.134,0.178,0.014,0.027,0.072,0.084,0.025,0.535,0.368,0.344,0.177,0.517,0.178,0.599,0.298,0.473,0.311,0.283,0.38,0.044,0.355,0.237,0.162,0.138,0.308,0.34,0.149,0.489,0.239,0.271,0.212,0.788,0.399,0.073,0.0,0.528,0.069,0.09,0.0,0.005,0.027,0.05,0.007,0.574,0.276,0.249,0.066,0.547,0.09,0.734,0.168,0.486,0.212,0.129,0.309,0.008,0.136,0.181,0.007,0.014,0.089,0.16,,0.489,0.239,0.271,0.212,0.788,0.399,0.073,0.0,0.528
avariri.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avariri.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avariri.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avariri.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avariri.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avariri.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avariri.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avasophia11a.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avath.bsky.social,representative_diversification,1.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
avath.bsky.social,representative_diversification,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avath.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avath.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avath.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avath.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avath.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avath.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
averymadison66.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avisby.bsky.social,reverse_chronological,1.0,0.142,0.174,0.016,0.028,0.077,0.089,0.027,0.526,0.358,0.346,0.175,0.515,0.174,0.594,0.303,0.471,0.312,0.286,0.383,0.047,0.353,0.241,0.161,0.137,0.304,0.344,0.145,0.49,0.239,0.271,0.197,0.803,0.44,0.074,0.0,0.486,0.076,0.078,0.001,0.002,0.029,0.058,0.009,0.566,0.262,0.249,0.062,0.531,0.078,0.737,0.17,0.473,0.221,0.141,0.309,0.01,0.13,0.193,0.005,0.011,0.082,0.17,,0.49,0.239,0.271,0.197,0.803,0.44,0.074,0.0,0.486
avisby.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avisby.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avisby.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avisby.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avisby.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avisby.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avisby.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avocadorable24.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avyeve.bsky.social,representative_diversification,1.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
avyeve.bsky.social,representative_diversification,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avyeve.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avyeve.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avyeve.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avyeve.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avyeve.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avyeve.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awakened1.bsky.social,representative_diversification,1.0,0.151,0.164,0.021,0.036,0.092,0.098,0.02,0.498,0.339,0.286,0.158,0.475,0.164,0.575,0.376,0.57,0.377,0.353,0.47,0.045,0.333,0.228,0.183,0.144,0.268,0.336,0.112,0.398,0.243,0.36,0.3,0.7,0.601,0.079,0.0,0.32,0.083,0.07,0.0,0.014,0.042,0.069,0.005,0.502,0.213,0.148,0.03,0.442,0.07,0.749,0.24,0.618,0.287,0.207,0.433,0.002,0.09,0.166,0.014,0.002,0.02,0.178,,0.398,0.243,0.36,0.3,0.7,0.601,0.079,0.0,0.32
awakened1.bsky.social,representative_diversification,2.0,0.055,0.223,0.005,0.022,0.034,0.034,0.008,0.755,0.481,0.497,0.275,0.567,0.223,0.783,0.263,0.391,0.239,0.255,0.314,0.018,0.281,0.182,0.151,0.14,0.332,0.274,0.893,1.0,0.0,0.0,0.323,0.677,0.333,0.667,0.0,0.0,0.026,0.026,0.0,0.0,0.026,0.026,0.0,0.897,0.466,0.303,0.303,0.846,0.026,0.872,0.077,0.348,0.128,0.077,0.323,0.0,0.026,0.077,0.0,0.0,0.194,0.026,,1.0,0.0,0.0,0.323,0.677,0.333,0.667,0.0,0.0
awakened1.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awakened1.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awakened1.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awakened1.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awakened1.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awakened1.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awesumindustrys.bsky.social,engagement,1.0,0.17,0.184,0.024,0.049,0.106,0.109,0.02,0.497,0.353,0.304,0.169,0.465,0.184,0.553,0.392,0.571,0.406,0.372,0.493,0.047,0.335,0.207,0.181,0.153,0.264,0.314,0.101,0.408,0.27,0.322,0.364,0.636,0.556,0.073,0.0,0.371,0.104,0.085,0.0,0.018,0.056,0.085,0.006,0.496,0.263,0.181,0.041,0.422,0.085,0.675,0.268,0.623,0.343,0.25,0.487,0.002,0.08,0.156,0.012,0.004,0.015,0.118,,0.408,0.27,0.322,0.364,0.636,0.556,0.073,0.0,0.371
awesumindustrys.bsky.social,engagement,2.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
awesumindustrys.bsky.social,engagement,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awesumindustrys.bsky.social,engagement,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awesumindustrys.bsky.social,engagement,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awesumindustrys.bsky.social,engagement,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awesumindustrys.bsky.social,engagement,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awesumindustrys.bsky.social,engagement,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayang2689.bsky.social,representative_diversification,1.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
ayang2689.bsky.social,representative_diversification,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayang2689.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayang2689.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayang2689.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayang2689.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayang2689.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayang2689.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayanmark.bsky.social,representative_diversification,1.0,0.154,0.168,0.021,0.039,0.094,0.1,0.02,0.489,0.345,0.293,0.157,0.467,0.168,0.575,0.377,0.574,0.378,0.358,0.472,0.048,0.337,0.221,0.185,0.147,0.267,0.329,0.105,0.397,0.247,0.356,0.323,0.677,0.558,0.095,0.0,0.346,0.087,0.07,0.0,0.012,0.044,0.073,0.005,0.48,0.226,0.167,0.031,0.428,0.07,0.739,0.234,0.621,0.287,0.211,0.443,0.004,0.094,0.161,0.015,0.002,0.019,0.154,,0.397,0.247,0.356,0.323,0.677,0.558,0.095,0.0,0.346
ayanmark.bsky.social,representative_diversification,2.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
ayanmark.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayanmark.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayanmark.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayanmark.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayanmark.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayanmark.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayjohnson54.bsky.social,engagement,1.0,0.174,0.185,0.027,0.05,0.11,0.114,0.021,0.502,0.353,0.296,0.171,0.466,0.185,0.547,0.404,0.574,0.419,0.382,0.503,0.048,0.333,0.205,0.18,0.153,0.262,0.312,0.105,0.408,0.272,0.32,0.351,0.65,0.605,0.051,0.0,0.344,0.112,0.091,0.0,0.022,0.057,0.092,0.007,0.503,0.261,0.166,0.04,0.437,0.091,0.672,0.29,0.629,0.36,0.268,0.502,0.002,0.078,0.154,0.011,0.004,0.015,0.116,,0.408,0.272,0.32,0.351,0.65,0.605,0.051,0.0,0.344
ayjohnson54.bsky.social,engagement,2.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
ayjohnson54.bsky.social,engagement,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayjohnson54.bsky.social,engagement,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayjohnson54.bsky.social,engagement,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayjohnson54.bsky.social,engagement,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayjohnson54.bsky.social,engagement,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayjohnson54.bsky.social,engagement,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azazen.bsky.social,representative_diversification,1.0,0.144,0.167,0.019,0.03,0.083,0.097,0.02,0.516,0.353,0.301,0.159,0.487,0.167,0.59,0.358,0.56,0.362,0.34,0.455,0.046,0.33,0.217,0.18,0.145,0.28,0.324,0.13,0.431,0.246,0.323,0.285,0.715,0.563,0.063,0.0,0.374,0.086,0.073,0.0,0.007,0.032,0.068,0.003,0.543,0.233,0.178,0.03,0.481,0.073,0.756,0.213,0.615,0.266,0.178,0.409,0.006,0.089,0.153,0.015,0.004,0.055,0.143,,0.431,0.246,0.323,0.285,0.715,0.563,0.063,0.0,0.374
azazen.bsky.social,representative_diversification,2.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
azazen.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azazen.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azazen.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azazen.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azazen.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azazen.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
